total_rec_prncp,last_fico_range_high,last_fico_range_low,last_pymnt_delta,last_pymnt_amnt,zip_code,is_bad
6500.0,669,665,609.0,224.13,210xx,0.0
409.64,674,670,120.0,154.81,189xx,1.0
8e3,744,740,1096.0,269.27,787xx,0.0
1538.85,499,0,731.0,179.98,431xx,1.0
4800.0,524,520,1096.0,152.63,349xx,0.0
8e3,789,785,1096.0,250.82,666xx,0.0
1e4,764,760,1096.0,367.17,300xx,0.0
8400.0,499,0,1096.0,308.0,105xx,0.0
6125.0,0,0,974.0,687.46,300xx,0.0
1600.0,804,800,1826.0,37.53,111xx,0.0
6e3,764,760,1096.0,211.29,274xx,0.0
8e3,714,710,1096.0,278.25,300xx,0.0
2e4,754,750,456.0,12759.27,021xx,0.0
18500.0,779,775,547.0,541.54,301xx,0.0
12e3,684,680,547.0,6858.31,908xx,0.0
9250.0,719,715,1035.0,932.4,554xx,0.0
24e3,809,805,974.0,3655.55,441xx,0.0
828.68,504,500,517.0,97.17,338xx,1.0
23e3,784,780,120.0,21502.33,334xx,0.0
1800.0,754,750,1096.0,67.43,946xx,0.0
7500.0,709,705,1642.0,1206.05,401xx,0.0
4500.0,579,575,456.0,188.09,923xx,0.0
16e3,709,705,1065.0,8651.36,190xx,0.0
2e4,839,835,1096.0,630.02,786xx,0.0
8e3,694,690,762.0,5631.42,956xx,0.0
9e3,679,675,609.0,4483.6,351xx,0.0
8e3,744,740,700.0,3423.84,910xx,0.0
8500.0,774,770,974.0,1291.89,100xx,0.0
2e4,649,645,486.0,16681.77,654xx,0.0
12e3,739,735,1127.0,5588.64,450xx,0.0
1999.69,659,655,456.0,201.93,117xx,1.0
18e3,704,700,578.0,9983.32,071xx,0.0
13750.0,809,805,243.0,14.28,207xx,0.0
14e3,804,800,943.0,1756.7,779xx,0.0
8050.0,799,795,1096.0,286.99,852xx,0.0
7e3,699,695,1096.0,249.1,051xx,0.0
8500.0,694,690,31.0,8610.62,558xx,0.0
23075.0,634,630,912.0,14648.99,027xx,0.0
6e3,744,740,609.0,2992.1,446xx,0.0
4e3,774,770,974.0,644.38,320xx,0.0
15e3,734,730,851.0,9296.63,441xx,0.0
4934.12,629,625,1096.0,121.4,934xx,1.0
3717.46,499,0,790.0,50.0,352xx,1.0
9761.88,624,620,821.0,506.71,790xx,1.0
6049.65,624,620,1369.0,216.82,335xx,1.0
25e3,769,765,700.0,10947.37,972xx,0.0
2331.41,634,630,425.0,828.79,117xx,1.0
10750.0,624,620,1096.0,371.78,967xx,0.0
12780.34,619,615,1642.0,368.02,945xx,1.0
21e3,739,735,1127.0,11.48,485xx,0.0
15e3,729,725,1096.0,516.28,070xx,0.0
6e3,794,790,1096.0,225.13,327xx,0.0
12e3,764,760,486.0,7282.23,275xx,0.0
1385.76,534,530,578.0,128.43,930xx,1.0
18000.01,499,0,912.0,867.54,900xx,0.0
4e3,759,755,1826.0,95.53,441xx,0.0
25e3,769,765,90.0,24656.43,773xx,0.0
15250.0,684,680,1520.0,3614.03,168xx,0.0
16000.01,769,765,639.0,8101.65,308xx,0.0
15e3,794,790,731.0,5779.63,827xx,0.0
1e3,804,800,670.0,459.36,706xx,0.0
7e3,679,675,243.0,5893.64,705xx,0.0
2e4,699,695,486.0,12465.45,282xx,0.0
2e4,714,710,1096.0,669.91,070xx,0.0
12e3,699,695,151.0,10813.21,140xx,0.0
22e3,699,695,578.0,11641.88,070xx,0.0
2e3,779,775,1096.0,76.29,111xx,0.0
18e3,719,715,943.0,3261.65,112xx,0.0
9e3,724,720,1461.0,2180.03,662xx,0.0
1e3,674,670,1096.0,37.86,489xx,0.0
6e3,544,540,790.0,2205.12,349xx,0.0
25e3,794,790,1096.0,824.8,030xx,0.0
15e3,699,695,1400.0,4563.86,448xx,0.0
12e3,654,650,731.0,4785.44,113xx,0.0
5e3,674,670,1004.0,115.32,853xx,0.0
9600.0,704,700,1642.0,33.73,233xx,0.0
12e3,779,775,365.0,3042.3,904xx,0.0
4e3,784,780,700.0,1753.55,891xx,0.0
2e3,524,520,1096.0,71.54,106xx,0.0
15e3,769,765,1826.0,321.31,442xx,0.0
4e3,659,655,609.0,2095.62,191xx,0.0
6e3,689,685,1096.0,189.11,119xx,0.0
15e3,684,680,273.0,12485.41,454xx,0.0
2082.25,604,600,517.0,1200.0,106xx,1.0
5e3,674,670,1096.0,168.75,130xx,0.0
5e3,769,765,547.0,2927.11,488xx,0.0
1369.99,574,570,670.0,115.62,316xx,1.0
14218.84,534,530,1673.0,733.45,281xx,1.0
7e3,749,745,1520.0,1762.26,761xx,0.0
18e3,704,700,974.0,9962.32,306xx,0.0
15e3,659,655,762.0,10006.72,448xx,0.0
8e3,689,685,1096.0,285.21,601xx,0.0
7e3,679,675,120.0,6716.7,612xx,0.0
12000.02,669,665,1096.0,445.38,701xx,0.0
23800.0,729,725,1096.0,739.74,103xx,0.0
1e3,644,640,1096.0,37.12,853xx,0.0
1624.0,614,610,547.0,420.95,115xx,1.0
1e4,734,730,1096.0,352.93,107xx,0.0
18e3,679,675,1096.0,640.85,211xx,0.0
25e3,699,695,1096.0,917.11,070xx,0.0
25e3,634,630,1400.0,8329.86,103xx,0.0
12e3,724,720,943.0,2321.91,620xx,0.0
9e3,739,735,700.0,144.24,932xx,0.0
11400.0,619,615,1857.0,15.16,900xx,0.0
16e3,744,740,1096.0,505.71,235xx,0.0
12e3,739,735,1096.0,408.17,211xx,0.0
25e3,734,730,1826.0,567.82,107xx,0.0
10000.01,679,675,578.0,5658.64,221xx,0.0
10500.0,784,780,1826.0,224.83,450xx,0.0
6e3,799,795,609.0,2992.27,190xx,0.0
12e3,689,685,1096.0,374.64,111xx,0.0
4900.0,694,690,243.0,4094.95,208xx,0.0
7500.0,689,685,1826.0,154.6,296xx,0.0
11721.0,609,605,1096.0,1e3,296xx,1.0
1286.45,519,515,365.0,722.73,325xx,1.0
25e3,764,760,273.0,22803.94,126xx,0.0
12e3,744,740,1461.0,3697.38,088xx,0.0
18330.33,634,630,943.0,474.89,900xx,1.0
8e3,669,665,1096.0,276.11,212xx,0.0
24e3,799,795,1035.0,2211.66,329xx,0.0
6500.0,764,760,425.0,4489.66,941xx,0.0
22500.0,639,635,1734.0,2270.66,765xx,0.0
4e3,729,725,639.0,2012.69,770xx,0.0
4e3,794,790,1096.0,140.45,190xx,0.0
12450.0,729,725,1096.0,438.2,200xx,0.0
25e3,724,720,1826.0,563.7,085xx,0.0
6e3,764,760,517.0,3690.7,120xx,0.0
6500.0,569,565,1096.0,227.64,773xx,0.0
21e3,754,750,1035.0,121.7,926xx,0.0
11e3,784,780,943.0,1468.56,195xx,0.0
2e4,744,740,1096.0,630.28,606xx,0.0
3e3,724,720,1096.0,102.43,207xx,0.0
15e3,609,605,1096.0,469.8,106xx,0.0
12e3,764,760,243.0,11152.26,907xx,0.0
6e3,729,725,1492.0,1603.9,662xx,0.0
9e3,739,735,1492.0,72.52,988xx,0.0
4e3,784,780,1065.0,1976.36,813xx,0.0
2e4,709,705,1096.0,722.66,080xx,0.0
15250.0,804,800,1857.0,73.94,337xx,0.0
21e3,729,725,1096.0,766.86,559xx,0.0
24e3,769,765,1096.0,941.77,201xx,0.0
2800.0,719,715,547.0,1592.09,951xx,0.0
9e3,764,760,1096.0,321.1,850xx,0.0
5083.83,524,520,517.0,404.22,920xx,1.0
16499.99,704,700,1826.0,350.11,853xx,0.0
15e3,714,710,1461.0,4706.14,730xx,0.0
1e4,779,775,670.0,4447.8,532xx,0.0
15e3,544,540,1096.0,468.49,076xx,0.0
14400.0,794,790,212.0,12382.61,905xx,0.0
5e3,704,700,1096.0,174.45,324xx,0.0
6400.0,794,790,243.0,5263.0,761xx,0.0
3900.0,674,670,1004.0,134.66,221xx,0.0
15e3,599,595,456.0,14.34,601xx,0.0
3e3,784,780,1096.0,99.94,030xx,0.0
16e3,709,705,974.0,9469.57,936xx,0.0
1982.78,499,0,396.0,50.0,152xx,1.0
2e4,764,760,547.0,595.73,800xx,0.0
10550.0,734,730,1096.0,5093.75,750xx,0.0
12800.0,704,700,517.0,24.84,111xx,0.0
19750.0,709,705,578.0,14997.7,194xx,0.0
7e3,669,665,1096.0,246.1,941xx,0.0
9e3,699,695,425.0,4446.04,235xx,0.0
24e3,704,700,1369.0,8120.03,193xx,0.0
24e3,814,810,1096.0,809.36,217xx,0.0
2992.82,649,645,365.0,324.37,606xx,1.0
11e3,609,605,425.0,7472.11,171xx,0.0
1e4,779,775,1096.0,347.68,802xx,0.0
12e3,714,710,1096.0,400.71,342xx,0.0
7800.0,764,760,762.0,52.04,921xx,0.0
1e3,709,705,1096.0,32.22,950xx,0.0
7e3,719,715,578.0,3705.67,890xx,0.0
23e3,739,735,456.0,19511.62,232xx,0.0
25e3,704,700,1857.0,632.01,913xx,0.0
12e3,684,680,517.0,9198.5,923xx,0.0
12e3,779,775,1186.0,5096.42,605xx,0.0
15e3,699,695,1826.0,340.53,483xx,0.0
3500.0,709,705,851.0,1020.24,303xx,0.0
11999.99,564,560,882.0,3013.61,997xx,0.0
3974.77,664,660,486.0,335.07,801xx,1.0
1762.61,599,595,943.0,101.18,935xx,1.0
4900.0,644,640,1096.0,174.33,729xx,0.0
2e4,744,740,1857.0,58.82,945xx,0.0
3e3,654,650,425.0,2068.85,088xx,0.0
16e3,699,695,1826.0,423.14,601xx,0.0
1200.0,694,690,304.0,572.62,112xx,0.0
15e3,679,675,90.0,14735.56,945xx,0.0
16875.0,729,725,1035.0,379.43,920xx,0.0
12e3,684,680,517.0,6978.29,535xx,0.0
10800.0,799,795,517.0,3880.48,190xx,0.0
12e3,679,675,396.0,8625.45,104xx,0.0
13750.0,614,610,486.0,8913.61,080xx,0.0
11200.0,729,725,1096.0,387.59,264xx,0.0
19200.0,689,685,1186.0,8938.52,114xx,0.0
4e3,604,600,396.0,2764.65,068xx,0.0
24e3,744,740,1096.0,761.11,443xx,0.0
8e3,689,685,1826.0,189.28,021xx,0.0
4635.25,544,540,456.0,203.84,926xx,1.0
3e3,704,700,365.0,2664.84,957xx,0.0
8e3,719,715,1096.0,281.36,752xx,0.0
6800.0,764,760,1096.0,217.3,021xx,0.0
16800.0,759,755,943.0,2190.08,554xx,0.0
1580.33,569,565,243.0,278.11,954xx,1.0
5e3,549,545,1826.0,119.05,135xx,0.0
2e4,799,795,1096.0,688.3,410xx,0.0
7e3,694,690,1127.0,222.34,995xx,0.0
25e3,814,810,882.0,6314.77,925xx,0.0
4500.0,649,645,821.0,1357.4,212xx,0.0
18250.0,754,750,700.0,8191.24,103xx,0.0
18200.0,724,720,212.0,16922.56,337xx,0.0
1e3,689,685,943.0,198.88,721xx,0.0
25000.01,704,700,578.0,14147.09,108xx,0.0
25e3,749,745,1096.0,826.07,773xx,0.0
1e4,719,715,151.0,9025.46,112xx,0.0
25000.01,704,700,1096.0,922.77,280xx,0.0
1e4,679,675,1826.0,160.42,061xx,0.0
13e3,729,725,762.0,5030.98,328xx,0.0
5e3,599,595,1096.0,177.73,900xx,0.0
16e3,719,715,1247.0,6564.32,919xx,0.0
22e3,804,800,90.0,21003.47,333xx,0.0
1e4,789,785,1096.0,328.81,191xx,0.0
1e3,624,620,1096.0,38.18,981xx,0.0
4750.0,659,655,1096.0,167.78,900xx,0.0
1e4,709,705,1492.0,2805.7,038xx,0.0
663.57,499,0,59.0,441.23,158xx,1.0
5e3,639,635,1096.0,167.95,100xx,0.0
8e3,699,695,425.0,6818.2,207xx,0.0
12e3,554,550,700.0,5164.27,100xx,0.0
4e3,689,685,1096.0,155.43,956xx,0.0
5500.0,714,710,821.0,1707.54,064xx,0.0
21e3,734,730,1826.0,521.83,774xx,0.0
3529.09,499,0,700.0,205.33,940xx,1.0
10800.0,519,515,1096.0,371.11,947xx,0.0
9800.0,679,675,1096.0,327.45,152xx,0.0
10750.0,714,710,1096.0,338.76,333xx,0.0
760.32,639,635,151.0,185.02,925xx,1.0
3e3,759,755,425.0,993.5,100xx,0.0
1e4,699,695,59.0,9843.51,113xx,0.0
16800.0,769,765,151.0,15163.42,220xx,0.0
6e3,699,695,1096.0,204.87,600xx,0.0
6e3,709,705,1096.0,198.3,967xx,0.0
606.69,574,570,90.0,245.34,189xx,1.0
14844.33,619,615,731.0,701.48,085xx,1.0
8550.0,734,730,1096.0,270.5,026xx,0.0
1500.0,729,725,821.0,478.64,920xx,0.0
18e3,684,680,486.0,1481.76,727xx,0.0
1500.0,809,805,1096.0,47.86,427xx,0.0
15e3,654,650,1127.0,550.67,014xx,0.0
3860.6,514,510,912.0,29.0,658xx,1.0
7200.01,754,750,1096.0,254.04,069xx,0.0
5e3,729,725,1704.0,582.82,207xx,0.0
8500.0,579,575,974.0,1304.07,782xx,0.0
9200.0,674,670,1096.0,322.16,074xx,0.0
4e3,519,515,1127.0,23.88,947xx,0.0
1500.0,634,630,762.0,25.6,972xx,0.0
9e3,694,690,456.0,5996.39,913xx,0.0
5600.0,779,775,639.0,1396.94,770xx,0.0
14045.99,539,535,1704.0,367.33,112xx,1.0
2e4,589,585,1096.0,626.75,080xx,0.0
1080.68,589,585,273.0,216.52,926xx,1.0
2e3,569,565,1096.0,67.58,958xx,0.0
4800.0,569,565,1096.0,170.85,891xx,0.0
4e3,509,505,1096.0,142.41,215xx,0.0
15125.0,724,720,851.0,1904.39,276xx,0.0
1310.72,554,550,334.0,238.96,113xx,1.0
15057.79,624,620,882.0,33.32,112xx,1.0
6400.0,674,670,547.0,1641.66,077xx,0.0
2e4,709,705,1096.0,668.89,600xx,0.0
1e4,754,750,1096.0,352.13,257xx,0.0
5e3,559,555,1096.0,100.59,207xx,0.0
1e4,684,680,1096.0,371.14,644xx,0.0
3079.04,514,510,882.0,135.46,495xx,1.0
885.38,644,640,700.0,51.07,840xx,1.0
5100.0,694,690,1096.0,170.29,982xx,0.0
25e3,769,765,243.0,20909.92,201xx,0.0
1e4,649,645,1216.0,4510.38,080xx,0.0
6e3,724,720,1461.0,1569.58,495xx,0.0
197.12,634,630,31.0,437.25,916xx,1.0
3e3,709,705,1096.0,111.96,989xx,0.0
4400.0,729,725,365.0,3171.37,331xx,0.0
18600.0,789,785,517.0,15157.5,305xx,0.0
24e3,804,800,1096.0,790.03,920xx,0.0
7200.0,714,710,1096.0,235.6,265xx,0.0
2e4,709,705,1096.0,624.35,333xx,0.0
15e3,674,670,1155.0,7325.65,027xx,0.0
1e4,794,790,1096.0,353.7,735xx,0.0
12e3,699,695,1004.0,1464.26,167xx,0.0
3258.97,664,660,273.0,426.99,954xx,1.0
1400.0,634,630,1096.0,50.43,347xx,0.0
8e3,724,720,1096.0,630.31,028xx,0.0
4800.0,594,590,974.0,734.49,103xx,0.0
8e3,789,785,1096.0,293.28,307xx,0.0
2726.84,629,625,790.0,134.03,328xx,1.0
25e3,694,690,1096.0,886.34,112xx,0.0
10200.0,764,760,974.0,1548.15,310xx,0.0
15e3,814,810,1096.0,509.91,280xx,0.0
16e3,0,0,1096.0,501.15,322xx,0.0
3250.0,684,680,1096.0,120.82,211xx,0.0
1e4,539,535,1096.0,348.85,105xx,0.0
2e4,724,720,243.0,16.89,335xx,0.0
7e3,774,770,1096.0,234.24,270xx,0.0
5e3,739,735,1065.0,159.92,017xx,0.0
9600.0,649,645,731.0,3921.45,850xx,0.0
17e3,669,665,1826.0,443.35,104xx,0.0
2e3,659,655,1096.0,73.26,617xx,0.0
7538.39,694,690,578.0,200.51,257xx,1.0
7822.89,574,570,1096.0,578.72,330xx,1.0
5124.67,699,695,821.0,42.64,922xx,1.0
3200.0,699,695,609.0,1687.73,100xx,0.0
25e3,729,725,912.0,5820.76,171xx,0.0
336.82,499,0,151.0,258.07,114xx,1.0
15e3,774,770,1096.0,469.5,802xx,0.0
12e3,769,765,1642.0,1792.67,234xx,0.0
1e4,749,745,1096.0,311.35,333xx,0.0
1e4,589,585,882.0,2420.35,606xx,0.0
12e3,679,675,1096.0,430.5,630xx,0.0
12e3,764,760,609.0,6013.24,981xx,0.0
3351.62,499,0,762.0,291.72,331xx,1.0
2e4,714,710,1826.0,462.21,207xx,0.0
8e3,774,770,1765.0,572.03,913xx,0.0
6e3,699,695,273.0,5566.67,913xx,0.0
997.41,634,630,243.0,158.72,761xx,1.0
12250.0,679,675,912.0,7605.86,559xx,0.0
8e3,689,685,456.0,5352.57,291xx,0.0
24e3,689,685,1277.0,10045.88,648xx,0.0
2e4,774,770,1035.0,1848.47,220xx,0.0
25e3,759,755,578.0,14723.38,777xx,0.0
6923.31,539,535,547.0,483.94,193xx,1.0
3800.0,719,715,1096.0,126.31,060xx,0.0
11700.0,844,840,1096.0,372.91,949xx,0.0
3e3,649,645,1096.0,111.94,326xx,0.0
12e3,704,700,1096.0,399.09,926xx,0.0
12600.0,744,740,120.0,12211.6,300xx,0.0
1500.0,544,540,1096.0,50.2,453xx,0.0
2e4,649,645,1096.0,631.17,018xx,0.0
5e3,659,655,1096.0,170.98,799xx,0.0
6250.0,649,645,1096.0,231.77,117xx,0.0
1e4,689,685,1004.0,222.14,068xx,0.0
4e3,739,735,670.0,1835.64,236xx,0.0
15e3,639,635,1096.0,544.34,077xx,0.0
438.6,509,505,120.0,246.87,856xx,1.0
17500.0,814,810,1096.0,547.58,327xx,0.0
6e3,634,630,1581.0,1271.45,300xx,0.0
5e3,749,745,943.0,915.55,216xx,0.0
6005.85,659,655,1216.0,204.63,074xx,1.0
19750.0,594,590,1461.0,6427.58,060xx,0.0
14400.0,794,790,1096.0,499.38,943xx,0.0
14550.0,689,685,1096.0,957.05,065xx,0.0
1e4,769,765,790.0,3288.56,970xx,0.0
5e3,739,735,181.0,4392.38,941xx,0.0
9e3,699,695,1096.0,301.87,021xx,0.0
2e4,709,705,1096.0,769.78,023xx,0.0
2e4,734,730,578.0,17.36,949xx,0.0
5e3,664,660,1795.0,75.54,195xx,0.0
2e4,699,695,1096.0,9979.66,939xx,0.0
15e3,689,685,700.0,1011.22,223xx,0.0
7e3,694,690,1096.0,247.72,232xx,0.0
12e3,724,720,1096.0,419.88,727xx,0.0
5e3,599,595,1096.0,169.19,982xx,0.0
817.0,644,640,212.0,170.21,112xx,1.0
3200.0,704,700,943.0,635.26,111xx,0.0
11200.0,804,800,882.0,2702.63,865xx,0.0
8075.0,809,805,425.0,80.01,606xx,0.0
2506.04,609,605,212.0,429.35,335xx,1.0
3600.0,789,785,578.0,11.07,951xx,0.0
7417.34,664,660,609.0,529.73,905xx,1.0
3437.6,689,685,609.0,199.34,301xx,1.0
7534.18,654,650,1004.0,63.68,128xx,1.0
12450.01,659,655,1704.0,1333.43,365xx,0.0
1e4,789,785,1096.0,331.44,136xx,0.0
5e3,634,630,1216.0,160.7,113xx,0.0
19e3,714,710,1826.0,472.09,433xx,0.0
3500.0,539,535,1886.0,1.74,356xx,0.0
2500.0,649,645,1127.0,6.53,890xx,0.0
4859.29,639,635,1247.0,183.47,852xx,1.0
1e4,649,645,1673.0,1505.05,805xx,0.0
6875.0,814,810,365.0,4950.58,108xx,0.0
7475.0,724,720,1857.0,172.59,300xx,0.0
3250.0,774,770,1096.0,110.46,801xx,0.0
5625.0,739,735,1096.0,180.39,111xx,0.0
9100.0,659,655,151.0,8838.54,430xx,0.0
6025.0,704,700,486.0,2645.41,027xx,0.0
8475.0,819,815,609.0,4249.61,170xx,0.0
3525.0,809,805,639.0,1669.21,300xx,0.0
3800.0,754,750,1186.0,193.97,787xx,0.0
8400.0,774,770,1826.0,177.96,490xx,0.0
2850.0,759,755,396.0,1975.39,921xx,0.0
7500.0,834,830,517.0,4379.79,919xx,0.0
5575.0,609,605,793.0,2185.61,212xx,0.0
1015.09,634,630,639.0,73.29,940xx,1.0
2150.0,664,660,974.0,1293.62,100xx,0.0
6275.0,564,560,1155.0,200.41,773xx,0.0
7050.0,719,715,1826.0,319.58,945xx,0.0
3900.0,724,720,1096.0,138.19,194xx,0.0
7375.0,664,660,62.0,7482.44,100xx,0.0
5675.0,629,625,1096.0,201.92,100xx,0.0
7900.01,744,740,1127.0,3927.72,350xx,0.0
7600.0,704,700,273.0,6383.72,482xx,0.0
5900.0,789,785,517.0,3434.88,945xx,0.0
6325.0,579,575,1096.0,220.34,083xx,0.0
9450.0,784,780,1096.0,316.62,112xx,0.0
2500.0,684,680,1096.0,79.74,967xx,0.0
2e4,819,815,1004.0,2439.33,176xx,0.0
3025.0,779,775,851.0,820.5,275xx,0.0
9575.0,729,725,1551.0,2128.16,945xx,0.0
3775.0,754,750,517.0,10.9,945xx,0.0
1375.0,744,740,274.0,1136.31,229xx,0.0
6575.0,654,650,790.0,2156.93,488xx,0.0
4275.0,644,640,882.0,2663.43,200xx,0.0
9050.0,654,650,1826.0,417.57,339xx,0.0
6900.0,749,745,517.0,4034.86,103xx,0.0
5400.0,614,610,1826.0,120.63,810xx,0.0
3250.0,654,650,1127.0,79.51,330xx,0.0
7800.0,734,730,851.0,2122.3,150xx,0.0
4975.0,814,810,1096.0,161.65,802xx,0.0
3850.0,744,740,1096.0,134.85,342xx,0.0
7700.0,829,825,456.0,4924.02,572xx,0.0
6575.0,754,750,1035.0,3514.65,450xx,0.0
3625.0,764,760,31.0,3646.41,221xx,0.0
6300.0,834,830,609.0,1659.38,775xx,0.0
4719.11,519,515,762.0,215.44,100xx,1.0
7625.0,754,750,882.0,1848.5,145xx,0.0
3425.0,784,780,243.0,2824.77,432xx,0.0
3625.0,719,715,90.0,3460.14,357xx,0.0
1215.37,694,690,212.0,208.54,112xx,1.0
1900.0,814,810,335.0,1686.47,327xx,0.0
5500.0,784,780,1096.0,176.39,306xx,0.0
6525.0,584,580,427.0,5682.65,088xx,0.0
3225.0,789,785,731.0,1248.31,152xx,0.0
4325.0,734,730,700.0,1803.27,631xx,0.0
3725.0,754,750,547.0,2074.82,288xx,0.0
7050.0,804,800,1096.0,239.64,605xx,0.0
6675.0,684,680,821.0,2009.61,114xx,0.0
717.35,669,665,334.0,103.03,080xx,1.0
3850.0,769,765,821.0,1152.56,662xx,0.0
7800.0,759,755,396.0,5390.2,024xx,0.0
4750.0,724,720,1096.0,172.53,451xx,0.0
8e3,734,730,1096.0,266.65,786xx,0.0
5975.0,744,740,1005.0,1003.96,926xx,0.0
3150.0,804,800,31.0,3187.31,971xx,0.0
2475.0,734,730,1065.0,160.63,130xx,0.0
3950.0,809,805,639.0,1868.61,165xx,0.0
188.61,499,0,151.0,62.92,895xx,1.0
1450.0,649,645,609.0,723.61,444xx,0.0
4575.0,644,640,1826.0,109.55,937xx,0.0
7425.0,709,705,1826.0,158.9,276xx,0.0
346.05,654,650,120.0,157.65,147xx,1.0
5625.0,714,710,1127.0,2979.58,104xx,0.0
3075.0,714,710,670.0,1361.1,104xx,0.0
4725.0,794,790,456.0,3019.03,926xx,0.0
8875.0,704,700,1096.0,905.61,088xx,0.0
4975.0,684,680,1065.0,2668.11,285xx,0.0
2700.0,639,635,882.0,654.81,303xx,0.0
7200.0,724,720,456.0,4605.9,285xx,0.0
8225.0,794,790,1096.0,271.09,115xx,0.0
4600.0,784,780,1826.0,97.23,952xx,0.0
4850.0,794,790,731.0,3300.57,301xx,0.0
3392.69,689,685,943.0,186.33,919xx,1.0
5875.0,679,675,486.0,3582.99,358xx,0.0
5850.0,764,760,1096.0,197.24,920xx,0.0
1075.0,679,675,1096.0,40.04,339xx,0.0
5775.0,804,800,851.0,1562.43,972xx,0.0
6e3,649,645,425.0,3984.16,200xx,0.0
4125.0,719,715,1857.0,87.14,857xx,0.0
11500.0,654,650,670.0,298.41,931xx,0.0
1894.75,574,570,425.0,159.47,234xx,1.0
8400.0,729,725,1826.0,192.14,700xx,0.0
1675.0,689,685,548.0,977.49,331xx,0.0
2375.0,714,710,1127.0,86.49,956xx,0.0
5034.07,559,555,790.0,235.52,956xx,1.0
1e4,759,755,1096.0,356.24,604xx,0.0
4e3,574,570,1096.0,134.88,289xx,0.0
7575.0,674,670,882.0,1837.92,922xx,0.0
878.23,554,550,396.0,106.22,766xx,1.0
25e3,694,690,1339.0,9380.32,933xx,0.0
3700.0,694,690,1096.0,130.58,333xx,0.0
7800.0,709,705,1096.0,265.13,285xx,0.0
2548.51,509,505,212.0,747.36,937xx,1.0
4200.0,759,755,731.0,2925.77,922xx,0.0
4375.0,759,755,943.0,825.4,197xx,0.0
1675.0,719,715,304.0,943.69,941xx,0.0
5e3,774,770,578.0,3966.74,211xx,0.0
3e3,584,580,1096.0,108.82,100xx,0.0
2400.0,509,505,1127.0,6.4,704xx,0.0
6432.7,609,605,882.0,26.37,601xx,1.0
8e3,704,700,120.0,1331.74,606xx,0.0
16e3,724,720,1096.0,517.52,806xx,0.0
13000.01,724,720,609.0,9634.75,189xx,0.0
1e4,664,660,1826.0,227.3,481xx,0.0
6e3,709,705,1096.0,201.76,080xx,0.0
15e3,804,800,790.0,4214.83,331xx,0.0
824.39,524,520,243.0,122.0,180xx,1.0
16e3,674,670,1826.0,410.96,716xx,0.0
17239.26,664,660,790.0,810.92,088xx,1.0
4473.13,589,585,762.0,300.53,015xx,1.0
1e4,794,790,1004.0,1248.59,719xx,0.0
4750.0,714,710,456.0,2274.44,283xx,0.0
23e3,714,710,425.0,15300.22,206xx,0.0
2e4,814,810,1096.0,642.03,301xx,0.0
1e4,759,755,700.0,4159.82,191xx,0.0
2e3,674,670,609.0,34.17,114xx,0.0
9e3,839,835,882.0,2184.18,895xx,0.0
12500.0,564,560,974.0,1912.33,925xx,0.0
12e3,579,575,517.0,7120.14,284xx,0.0
3290.1,664,660,578.0,290.7,986xx,1.0
14e3,789,785,731.0,5726.62,303xx,0.0
15e3,699,695,1581.0,2971.32,946xx,0.0
6200.0,734,730,90.0,6119.51,620xx,0.0
13e3,609,605,425.0,8771.25,782xx,0.0
5e3,619,615,1096.0,168.22,657xx,0.0
12e3,679,675,1096.0,395.98,061xx,0.0
5e3,694,690,547.0,2842.12,327xx,0.0
7e3,804,800,851.0,873.11,864xx,0.0
12e3,814,810,578.0,9039.17,285xx,0.0
6e3,759,755,1096.0,203.8,922xx,0.0
25000.01,724,720,882.0,16341.49,038xx,0.0
18e3,774,770,31.0,18256.19,338xx,0.0
25e3,709,705,790.0,9668.59,100xx,0.0
2e4,719,715,578.0,10580.91,850xx,0.0
2e4,624,620,1096.0,732.8,750xx,0.0
24e3,809,805,1339.0,8564.63,852xx,0.0
1480.1,519,515,425.0,313.38,322xx,1.0
7200.0,729,725,821.0,2318.06,917xx,0.0
1e4,714,710,273.0,7565.7,604xx,0.0
13e3,724,720,304.0,10527.51,801xx,0.0
11e3,699,695,1127.0,364.05,064xx,0.0
19e3,784,780,486.0,9103.62,917xx,0.0
8e3,709,705,609.0,4212.73,606xx,0.0
2e4,794,790,1096.0,10118.7,802xx,0.0
5150.0,759,755,1096.0,175.54,306xx,0.0
9350.0,679,675,943.0,5284.56,430xx,0.0
5608.45,634,630,1035.0,190.47,254xx,1.0
7e3,744,740,1127.0,241.32,070xx,0.0
12e3,819,815,1826.0,247.81,080xx,0.0
8e3,529,525,486.0,6652.76,190xx,0.0
2e4,719,715,670.0,14879.02,194xx,0.0
12e3,739,735,882.0,2876.19,456xx,0.0
16e3,814,810,1127.0,495.68,212xx,0.0
11500.0,734,730,1127.0,360.31,705xx,0.0
1018.95,799,795,427.0,91.5,880xx,1.0
5500.0,769,765,487.0,4502.6,080xx,0.0
25e3,609,605,1096.0,896.13,301xx,0.0
6e3,794,790,1096.0,201.3,338xx,0.0
8e3,594,590,517.0,4678.23,622xx,0.0
22399.99,799,795,1035.0,12613.1,322xx,0.0
3500.0,639,635,243.0,2951.69,297xx,0.0
25e3,709,705,181.0,16344.81,070xx,0.0
8e3,604,600,1308.0,3091.18,081xx,0.0
4e3,709,705,1127.0,142.33,170xx,0.0
6400.0,694,690,1066.0,616.04,975xx,0.0
